Fecha,Restaurante,Oferta
2026-04-11 20:24:32,Aloha,2x1 algunos productos
2026-04-11 20:24:32,VIPS,-29% algunos productos
2026-04-11 20:24:32,Popeyes,-40% algunos productos
2026-04-11 20:24:32,Popeyes,2x1 algunos productos
2026-04-11 20:24:32,Papa Johns,-55% algunos productos
2026-04-11 20:24:32,Papa Johns,2x1 algunos productos
2026-04-11 20:24:32,Ginos,-30% algunos productos
2026-04-11 20:24:32,Ginos,2x1 algunos productos
2026-04-12 20:28:19,Burger King,-50% algunos productos
2026-04-12 20:28:19,McDonald's®,2x1 algunos productos
2026-04-12 20:28:19,EL RECREO BURGER®,-30% algunos productos
2026-04-12 20:28:19,Taco Bell,-60% algunos productos
2026-04-12 20:28:19,Aloha,-25% con Prime
2026-04-12 20:28:19,Aloha,2x1 algunos productos
2026-04-12 20:28:19,Goiko,2x1 algunos productos
2026-04-12 20:28:19,Popeyes,2x1 algunos productos
2026-04-12 20:28:19,Popeyes,-40% algunos productos
2026-04-12 20:28:19,KFC,-50% algunos productos
2026-04-12 20:28:19,Ginos,2x1 algunos productos
2026-04-12 20:28:19,Ginos,-30% algunos productos
2026-04-13 20:45:29,McDonald's®,2x1 algunos productos
2026-04-13 20:45:29,Burger King,-50% algunos productos
2026-04-13 20:45:29,KFC,-30% algunos productos
2026-04-13 20:45:29,Taco Bell,-60% algunos productos
2026-04-13 20:45:29,Goiko,2x1 algunos productos
2026-04-13 20:45:29,Aloha,-25% con Prime
2026-04-13 20:45:29,Aloha,2x1 algunos productos
2026-04-13 20:45:29,Telepizza,-60% algunos productos
2026-04-13 20:45:29,Papa Johns,2x1 algunos productos
2026-04-13 20:45:29,Piraña,-15% a partir de 10 €
2026-04-13 20:45:29,Fú King,2x1 algunos productos
2026-04-13 20:45:29,Top Poké,-30% algunos productos
2026-04-13 20:45:29,Top Poké,2x1 algunos productos
2026-04-14 20:45:24,Burger King,-50% algunos productos
2026-04-14 20:45:24,EL RECREO BURGER®,-20% algunos productos
2026-04-14 20:45:24,EL RECREO BURGER®,-25% con Prime
2026-04-14 20:45:24,McDonald's®,2x1 algunos productos
2026-04-14 20:45:24,KFC,-30% algunos productos
2026-04-14 20:45:24,Taco Bell,-60% algunos productos
2026-04-14 20:45:24,Goiko,2x1 algunos productos
2026-04-14 20:45:24,Aloha,2x1 algunos productos
2026-04-14 20:45:24,Aloha,-25% con Prime
2026-04-14 20:45:24,Papa Johns,-55% algunos productos
2026-04-14 20:45:24,Papa Johns,2x1 algunos productos
2026-04-14 20:45:24,Sushi Sapporo,2x1 algunos productos
2026-04-14 20:45:24,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-14 20:45:24,Piraña,-15% a partir de 10 €
2026-04-14 20:45:24,Nora Sushi,2x1 algunos productos
2026-04-14 20:45:24,Top Poké,-30% algunos productos
2026-04-14 20:45:24,Top Poké,2x1 algunos productos
2026-04-14 20:45:24,Fú King,2x1 algunos productos
2026-04-14 20:45:24,Sushi Sapporo Dos,2x1 algunos productos
2026-04-14 20:45:24,Sushi Sapporo Dos,-25% con Prime
2026-04-15 20:40:58,Burger King,-50% algunos productos
2026-04-15 20:40:58,McDonald's®,2x1 algunos productos
2026-04-15 20:40:58,KFC,-30% algunos productos
2026-04-15 20:40:58,EL RECREO BURGER®,-20% algunos productos
2026-04-15 20:40:58,EL RECREO BURGER®,-25% con Prime
2026-04-15 20:40:58,Taco Bell,-60% algunos productos
2026-04-15 20:40:58,Nache's,-20% algunos productos
2026-04-15 20:40:58,Goiko,2x1 algunos productos
2026-04-15 20:40:58,Aloha,2x1 algunos productos
2026-04-15 20:40:58,Aloha,-25% con Prime
2026-04-15 20:40:58,Sushi Sapporo,2x1 algunos productos
2026-04-15 20:40:58,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-15 20:40:58,Piraña,-15% a partir de 10 €
2026-04-15 20:40:58,Wonder Sushi,-10% algunos productos
2026-04-15 20:40:58,Nora Sushi,2x1 algunos productos
2026-04-15 20:40:58,Top Poké,-30% algunos productos
2026-04-15 20:40:58,Top Poké,2x1 algunos productos
2026-04-16 20:40:57,Burger King,-50% algunos productos
2026-04-16 20:40:57,McDonald's®,2x1 algunos productos
2026-04-16 20:40:57,KFC,-30% algunos productos
2026-04-16 20:40:57,EL RECREO BURGER®,-20% algunos productos
2026-04-16 20:40:57,EL RECREO BURGER®,-25% con Prime
2026-04-16 20:40:57,Taco Bell,-35% algunos productos
2026-04-16 20:40:57,Nache's,-20% algunos productos
2026-04-16 20:40:57,Aloha,2x1 algunos productos
2026-04-16 20:40:57,Aloha,-25% con Prime
2026-04-16 20:40:57,Sushi Sapporo,2x1 algunos productos
2026-04-16 20:40:57,Piraña,-15% a partir de 10 €
2026-04-16 20:40:57,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-16 20:40:57,Nora Sushi,2x1 algunos productos
2026-04-16 20:40:57,Fú King,2x1 algunos productos
2026-04-17 20:37:59,Burger King,-50% algunos productos
2026-04-17 20:37:59,KFC,-30% algunos productos
2026-04-17 20:37:59,McDonald's®,2x1 algunos productos
2026-04-17 20:37:59,EL RECREO BURGER®,-20% algunos productos
2026-04-17 20:37:59,EL RECREO BURGER®,-25% con Prime
2026-04-17 20:37:59,Taco Bell,-35% algunos productos
2026-04-17 20:37:59,Nache's,-20% algunos productos
2026-04-17 20:37:59,Goiko,2x1 algunos productos
2026-04-17 20:37:59,Aloha,-25% con Prime
2026-04-17 20:37:59,Aloha,2x1 algunos productos
2026-04-17 20:37:59,VIPS,2x1 algunos productos
2026-04-17 20:37:59,Papa Johns,-55% algunos productos
2026-04-17 20:37:59,Papa Johns,2x1 algunos productos
2026-04-17 20:37:59,Grosso Napoletano Pizzería,-20% algunos productos
2026-04-17 20:37:59,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-17 20:37:59,Wonder Sushi,-10% algunos productos
2026-04-17 20:37:59,6am Fried Chicken,2x1 algunos productos
2026-04-17 20:37:59,Rainbow Chicken,2x1 algunos productos
2026-04-18 20:28:57,McDonald's®,2x1 algunos productos
2026-04-18 20:28:57,Burger King,-50% algunos productos
2026-04-18 20:28:57,EL RECREO BURGER®,-25% con Prime
2026-04-18 20:28:57,EL RECREO BURGER®,-20% algunos productos
2026-04-18 20:28:57,Nache's,-20% algunos productos
2026-04-18 20:28:57,Taco Bell,-35% algunos productos
2026-04-18 20:28:57,Aloha,2x1 algunos productos
2026-04-18 20:28:57,Aloha,-25% con Prime
2026-04-18 20:28:57,Goiko,2x1 algunos productos
2026-04-18 20:28:57,VIPS,2x1 algunos productos
2026-04-18 20:28:57,KFC,-50% algunos productos
2026-04-18 20:28:57,Grosso Napoletano Pizzería,-20% algunos productos
2026-04-18 20:28:57,Papa Johns,2x1 algunos productos
2026-04-18 20:28:57,Papa Johns,-55% algunos productos
2026-04-18 20:28:57,Ginos,2x1 algunos productos
2026-04-18 20:28:57,Ginos,-29% algunos productos
2026-04-18 20:28:57,Wonder Sushi,-10% algunos productos
2026-04-18 20:28:57,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-18 20:28:57,Pizzería Tarantella,-25% a partir de 25 €
2026-04-19 20:29:22,Burger King,-50% algunos productos
2026-04-19 20:29:22,McDonald's®,2x1 algunos productos
2026-04-19 20:29:22,EL RECREO BURGER®,-20% algunos productos
2026-04-19 20:29:22,EL RECREO BURGER®,-25% con Prime
2026-04-19 20:29:22,KFC,-30% algunos productos
2026-04-19 20:29:22,Nache's,-20% algunos productos
2026-04-19 20:29:22,Taco Bell,-35% algunos productos
2026-04-19 20:29:22,Aloha,2x1 algunos productos
2026-04-19 20:29:22,Aloha,-25% con Prime
2026-04-19 20:29:22,Goiko,2x1 algunos productos
2026-04-19 20:29:22,VIPS,2x1 algunos productos
2026-04-19 20:29:22,Grosso Napoletano Pizzería,-20% algunos productos
2026-04-19 20:29:22,Papa Johns,2x1 algunos productos
2026-04-19 20:29:22,Papa Johns,-55% algunos productos
2026-04-19 20:29:22,Ginos,2x1 algunos productos
2026-04-19 20:29:22,Ginos,-29% algunos productos
2026-04-19 20:29:22,Wonder Sushi,-10% algunos productos
2026-04-20 20:38:40,Burger King,-50% algunos productos
2026-04-20 20:38:40,McDonald's®,2x1 algunos productos
2026-04-20 20:38:40,Aloha,2x1 algunos productos
2026-04-20 20:38:40,Aloha,-30% algunos productos
2026-04-20 20:38:40,Taco Bell,-35% algunos productos
2026-04-20 20:38:40,Goiko,-20% algunos productos
2026-04-20 20:38:40,Sibuya,-19% algunos productos
2026-04-20 20:38:40,Telepizza,-60% algunos productos
2026-04-20 20:38:40,Papa Johns,2x1 algunos productos
2026-04-20 20:38:40,Papa Johns,-55% algunos productos
2026-04-20 20:38:40,KFC,-50% algunos productos
2026-04-20 20:38:40,Piraña,-15% a partir de 10 €
2026-04-20 20:38:40,Top Poké,-30% algunos productos
2026-04-20 20:38:40,Fú King,2x1 algunos productos
2026-04-21 20:42:06,Burger King,-50% algunos productos
2026-04-21 20:42:06,McDonald's®,2x1 algunos productos
2026-04-21 20:42:06,Taco Bell,-35% algunos productos
2026-04-21 20:42:06,Goiko,-20% algunos productos
2026-04-21 20:42:06,Aloha,2x1 algunos productos
2026-04-21 20:42:06,Aloha,-30% algunos productos
2026-04-21 20:42:06,VIPS,2x1 algunos productos
2026-04-21 20:42:06,Sibuya,-19% algunos productos
2026-04-21 20:42:06,KFC,-50% algunos productos
2026-04-21 20:42:06,Sushi Sapporo,2x1 algunos productos
2026-04-21 20:42:06,Sushi Sapporo,-25% con Prime
2026-04-21 20:42:06,Bk. Sushi & Café Bar,2x1 algunos productos
2026-04-21 20:42:06,Wonder Sushi,-10% algunos productos
2026-04-21 20:42:06,Top Poké,-30% algunos productos
2026-04-21 20:42:06,Fú King,2x1 algunos productos
2026-04-21 20:42:06,Nora Sushi,-10% algunos productos
2026-04-22 20:45:32,Burger King,-50% algunos productos
2026-04-22 20:45:32,McDonald's®,2x1 algunos productos
2026-04-22 20:45:32,Taco Bell,-35% algunos productos
2026-04-22 20:45:32,Nache's,-20% algunos productos
2026-04-22 20:45:32,Aloha,2x1 algunos productos
2026-04-22 20:45:32,Aloha,-30% algunos productos
2026-04-22 20:45:32,Goiko,-20% algunos productos
2026-04-22 20:45:32,VIPS,2x1 algunos productos
2026-04-22 20:45:32,Popeyes,2x1 algunos productos
2026-04-22 20:45:32,Popeyes,-40% algunos productos
2026-04-22 20:45:32,Papa Johns,2x1 algunos productos
2026-04-22 20:45:32,Papa Johns,-55% algunos productos
2026-04-22 20:45:32,Sushi Sapporo,2x1 algunos productos
2026-04-22 20:45:32,Sushi Sapporo,-25% con Prime
2026-04-22 20:45:32,Top Poké,-30% algunos productos
2026-04-22 20:45:32,Piraña,-15% a partir de 10 €
2026-04-22 20:45:32,Fú King,2x1 algunos productos
2026-04-22 20:45:32,Wonder Sushi,-10% algunos productos
